Date & Time, Latitude Degree, Latitude Minute, Latitude Seconds, Latitude Direction, Longitude Degree, Longitude Minute, Longitude Second, Longitudem Direction, Altitude (meters), Speed (meters per second),Heart Rate (beats per minute),Posture,Acceleration,,latitude,longitude
1:18:05 PM,33,12,57.558,North,-87,32,41.082,West,117.1,0.9,76,9,0.08,,33.21598833,-87.54474500
1:18:06 PM,33,12,57.552,North,-87,32,41.058,West,116.9,2.2,81,9,0.08,,33.21598667,-87.54473833
1:18:07 PM,33,12,57.54,North,-87,32,41.022,West,116.7,1.5,86,16,0.48,,33.21598333,-87.54472833
1:18:08 PM,33,12,57.522,North,-87,32,40.998,West,116.5,0.8,92,15,0.48,,33.21597833,-87.54472167
1:18:09 PM,33,12,57.504,North,-87,32,40.95,West,116.2,2.2,94,8,0.3,,33.21597333,-87.54470833
1:18:10 PM,33,12,57.498,North,-87,32,40.92,West,116,2,93,5,0.32,,33.21597167,-87.54470000
1:18:11 PM,33,12,57.492,North,-87,32,40.878,West,115.9,2.6,93,10,0.18,,33.21597000,-87.54468833
1:18:12 PM,33,12,57.486,North,-87,32,40.842,West,115.7,1.2,95,6,0.43,,33.21596833,-87.54467833
1:18:13 PM,33,12,57.48,North,-87,32,40.818,West,115.6,1.9,100,7,0.45,,33.21596667,-87.54467167
1:18:14 PM,33,12,57.474,North,-87,32,40.782,West,115.5,1.8,103,8,0.26,,33.21596500,-87.54466167
1:18:16 PM,33,12,57.462,North,-87,32,40.752,West,115.5,0.9,103,9,0.24,,33.21596167,-87.54465333
1:18:17 PM,33,12,57.462,North,-87,32,40.71,West,115.4,2,101,9,0.22,,33.21596167,-87.54464167
1:18:18 PM,33,12,57.456,North,-87,32,40.686,West,115.3,2,99,9,0.24,,33.21596000,-87.54463500
1:18:19 PM,33,12,57.444,North,-87,32,40.65,West,115.3,1.5,94,10,0.2,,33.21595667,-87.54462500
1:18:20 PM,33,12,57.438,North,-87,32,40.626,West,115.2,1.4,89,8,0.2,,33.21595500,-87.54461833
1:18:21 PM,33,12,57.432,North,-87,32,40.596,West,115.2,1.6,84,8,0.2,,33.21595333,-87.54461000
1:18:22 PM,33,12,57.432,North,-87,32,40.572,West,115.1,0.9,81,6,0.2,,33.21595333,-87.54460333
1:18:23 PM,33,12,57.426,North,-87,32,40.554,West,115.1,1.1,80,9,0.4,,33.21595167,-87.54459833
1:18:24 PM,33,12,57.456,North,-87,32,40.512,West,113.9,0.7,84,10,0.31,,33.21596000,-87.54458667
1:18:25 PM,33,12,57.48,North,-87,32,40.488,West,113.6,0.2,86,6,0.68,,33.21596667,-87.54458000
1:18:26 PM,33,12,57.486,North,-87,32,40.464,West,113.6,0,86,6,0.74,,33.21596833,-87.54457333
1:18:27 PM,33,12,57.492,North,-87,32,40.446,West,113.6,0.6,86,7,0.69,,33.21597000,-87.54456833
1:18:28 PM,33,12,57.504,North,-87,32,40.434,West,113.6,0.1,87,47,1.53,,33.21597333,-87.54456500
1:18:29 PM,33,12,57.516,North,-87,32,40.44,West,113.6,0.2,87,73,0.91,,33.21597667,-87.54456667
1:18:31 PM,33,12,57.516,North,-87,32,40.446,West,113.5,0.4,87,86,0.59,,33.21597667,-87.54456833
1:18:32 PM,33,12,57.516,North,-87,32,40.452,West,113.5,0.3,87,76,0.42,,33.21597667,-87.54457000
1:18:33 PM,33,12,57.516,North,-87,32,40.452,West,113.5,0.3,87,43,1.26,,33.21597667,-87.54457000
1:18:34 PM,33,12,57.498,North,-87,32,40.434,West,113.6,0.1,87,21,1.04,,33.21597167,-87.54456500
1:18:35 PM,33,12,57.48,North,-87,32,40.416,West,113.6,1.7,87,11,0.93,,33.21596667,-87.54456000
1:18:36 PM,33,12,57.468,North,-87,32,40.398,West,113.6,1.2,87,4,0.62,,33.21596333,-87.54455500
1:18:37 PM,33,12,57.45,North,-87,32,40.38,West,113.6,2.2,88,5,0.51,,33.21595833,-87.54455000
1:18:38 PM,33,12,57.438,North,-87,32,40.38,West,113.6,0.4,89,7,0.39,,33.21595500,-87.54455000
1:18:39 PM,33,12,57.462,North,-87,32,40.368,West,113.5,0.6,96,11,0.31,,33.21596167,-87.54454667
1:18:40 PM,33,12,57.462,North,-87,32,40.356,West,113.5,0.5,99,11,0.28,,33.21596167,-87.54454333
1:18:41 PM,33,12,57.486,North,-87,32,40.344,West,113.5,0.4,100,11,0.25,,33.21596833,-87.54454000
1:18:42 PM,33,12,57.498,North,-87,32,40.326,West,113.4,0.3,98,9,0.28,,33.21597167,-87.54453500
1:18:43 PM,33,12,57.498,North,-87,32,40.326,West,113.4,0.2,95,6,0.3,,33.21597167,-87.54453500
1:18:44 PM,33,12,57.492,North,-87,32,40.326,West,113.4,0.1,90,4,0.32,,33.21597000,-87.54453500
1:18:46 PM,33,12,57.492,North,-87,32,40.332,West,113.4,0.1,86,5,0.36,,33.21597000,-87.54453667
1:18:47 PM,33,12,57.492,North,-87,32,40.332,West,113.4,0.1,85,6,0.37,,33.21597000,-87.54453667
1:18:48 PM,33,12,57.492,North,-87,32,40.332,West,113.4,0.1,87,6,0.39,,33.21597000,-87.54453667
1:18:49 PM,33,12,57.492,North,-87,32,40.338,West,113.4,0.1,88,7,0.38,,33.21597000,-87.54453833
1:18:50 PM,33,12,57.492,North,-87,32,40.338,West,113.4,0.1,88,8,0.26,,33.21597000,-87.54453833
1:18:51 PM,33,12,57.486,North,-87,32,40.338,West,113.4,0.1,89,8,0.31,,33.21596833,-87.54453833
1:18:52 PM,33,12,57.486,North,-87,32,40.338,West,113.4,0.1,90,9,0.32,,33.21596833,-87.54453833
1:18:53 PM,33,12,57.486,North,-87,32,40.338,West,113.4,0.1,94,8,0.4,,33.21596833,-87.54453833
1:18:54 PM,33,12,57.486,North,-87,32,40.338,West,113.4,0,98,9,0.75,,33.21596833,-87.54453833
1:18:55 PM,33,12,57.492,North,-87,32,40.338,West,113.4,0,99,10,0.55,,33.21597000,-87.54453833
1:18:56 PM,33,12,57.492,North,-87,32,40.338,West,113.5,0.1,99,9,0.87,,33.21597000,-87.54453833
1:18:57 PM,33,12,57.492,North,-87,32,40.338,West,113.5,0.1,99,9,0.78,,33.21597000,-87.54453833
1:18:58 PM,33,12,57.492,North,-87,32,40.338,West,113.5,0,96,7,0.85,,33.21597000,-87.54453833
1:18:59 PM,33,12,57.426,North,-87,32,40.446,West,112.8,0,94,6,0.36,,33.21595167,-87.54456833
1:19:00 PM,33,12,57.42,North,-87,32,40.464,West,112.6,0,95,2,0.4,,33.21595000,-87.54457333
1:19:01 PM,33,12,57.42,North,-87,32,40.464,West,112.6,0.1,97,3,0.69,,33.21595000,-87.54457333
1:19:02 PM,33,12,57.42,North,-87,32,40.464,West,112.6,0.1,99,3,1.03,,33.21595000,-87.54457333
1:19:04 PM,33,12,57.42,North,-87,32,40.464,West,112.6,0,99,4,0.9,,33.21595000,-87.54457333
1:19:05 PM,33,12,57.42,North,-87,32,40.464,West,112.6,0,100,4,0.51,,33.21595000,-87.54457333
1:19:06 PM,33,12,57.42,North,-87,32,40.464,West,112.5,0.1,99,5,0.27,,33.21595000,-87.54457333
1:19:07 PM,33,12,57.42,North,-87,32,40.464,West,112.5,0,99,6,0.25,,33.21595000,-87.54457333
1:19:08 PM,33,12,57.42,North,-87,32,40.464,West,112.5,0,100,5,0.91,,33.21595000,-87.54457333
1:19:09 PM,33,12,57.42,North,-87,32,40.464,West,112.5,0,100,6,0.71,,33.21595000,-87.54457333
1:19:10 PM,33,12,57.42,North,-87,32,40.464,West,112.5,0,98,6,0.73,,33.21595000,-87.54457333
1:19:11 PM,33,12,57.42,North,-87,32,40.464,West,112.5,0,95,8,0.75,,33.21595000,-87.54457333
1:19:12 PM,33,12,57.42,North,-87,32,40.464,West,112.4,0,96,8,0.26,,33.21595000,-87.54457333
1:19:13 PM,33,12,57.42,North,-87,32,40.464,West,112.4,0,96,10,0.31,,33.21595000,-87.54457333
1:19:14 PM,33,12,57.42,North,-87,32,40.464,West,112.4,0,97,7,0.27,,33.21595000,-87.54457333
1:19:15 PM,33,12,57.426,North,-87,32,40.464,West,112.4,0,97,8,0.53,,33.21595167,-87.54457333
1:19:16 PM,33,12,57.42,North,-87,32,40.464,West,112.4,0.1,96,7,0.55,,33.21595000,-87.54457333
1:19:17 PM,33,12,57.42,North,-87,32,40.464,West,112.4,0.1,94,7,0.55,,33.21595000,-87.54457333
1:19:19 PM,33,12,57.42,North,-87,32,40.464,West,112.4,0.1,92,10,0.77,,33.21595000,-87.54457333
1:19:20 PM,33,12,57.42,North,-87,32,40.464,West,112.4,0,90,10,0.43,,33.21595000,-87.54457333
1:19:21 PM,33,12,57.42,North,-87,32,40.464,West,112.4,0,90,10,0.39,,33.21595000,-87.54457333
1:19:22 PM,33,12,57.42,North,-87,32,40.47,West,112.4,0.1,91,8,0.31,,33.21595000,-87.54457500
1:19:23 PM,33,12,57.426,North,-87,32,40.47,West,112.4,0,93,7,0.43,,33.21595167,-87.54457500
1:19:24 PM,33,12,57.426,North,-87,32,40.47,West,112.4,0.2,95,4,0.61,,33.21595167,-87.54457500
1:19:25 PM,33,12,57.426,North,-87,32,40.47,West,112.4,0,96,3,0.39,,33.21595167,-87.54457500
1:19:26 PM,33,12,57.426,North,-87,32,40.47,West,112.4,0,97,3,0.49,,33.21595167,-87.54457500
1:19:27 PM,33,12,57.432,North,-87,32,40.494,West,112.4,0,98,5,0.39,,33.21595333,-87.54458167
1:19:28 PM,33,12,57.444,North,-87,32,40.518,West,112.3,0,98,6,0.33,,33.21595667,-87.54458833
1:19:29 PM,33,12,57.498,North,-87,32,40.494,West,110.2,0,97,9,0.31,,33.21597167,-87.54458167
1:19:30 PM,33,12,57.528,North,-87,32,40.488,West,108.9,0.1,96,12,0.25,,33.21598000,-87.54458000
1:19:31 PM,33,12,57.552,North,-87,32,40.488,West,107.8,0.1,96,12,0.26,,33.21598667,-87.54458000
1:19:32 PM,33,12,57.588,North,-87,32,40.476,West,106.2,0.1,96,12,0.31,,33.21599667,-87.54457667
1:19:34 PM,33,12,57.624,North,-87,32,40.458,West,104.4,0.1,96,11,0.26,,33.21600667,-87.54457167
1:19:35 PM,33,12,57.642,North,-87,32,40.452,West,103.7,0.1,96,10,0.33,,33.21601167,-87.54457000
1:19:36 PM,33,12,57.666,North,-87,32,40.446,West,102.9,0.1,94,11,0.19,,33.21601833,-87.54456833
1:19:37 PM,33,12,57.696,North,-87,32,40.44,West,102,0.1,93,11,0.26,,33.21602667,-87.54456667
1:19:38 PM,33,12,57.72,North,-87,32,40.434,West,101.2,0.1,90,8,0.26,,33.21603333,-87.54456500
1:19:39 PM,33,12,57.744,North,-87,32,40.422,West,100.4,0.1,88,8,0.22,,33.21604000,-87.54456167
1:19:40 PM,33,12,57.768,North,-87,32,40.422,West,99.7,0.1,87,10,0.24,,33.21604667,-87.54456167
1:19:41 PM,33,12,57.798,North,-87,32,40.422,West,99.1,0.1,86,11,0.22,,33.21605500,-87.54456167
1:19:42 PM,33,12,57.81,North,-87,32,40.416,West,98.6,0.1,85,13,0.19,,33.21605833,-87.54456000
1:19:43 PM,33,12,57.828,North,-87,32,40.416,West,98.4,0.1,87,14,0.16,,33.21606333,-87.54456000
1:19:44 PM,33,12,57.846,North,-87,32,40.41,West,98.1,0.1,88,12,0.18,,33.21606833,-87.54455833
1:19:45 PM,33,12,57.864,North,-87,32,40.41,West,97.8,0.1,91,12,0.65,,33.21607333,-87.54455833
1:19:46 PM,33,12,57.87,North,-87,32,40.404,West,97.6,0.1,93,12,0.49,,33.21607500,-87.54455667
1:19:47 PM,33,12,57.882,North,-87,32,40.404,West,97.5,0.1,94,10,0.56,,33.21607833,-87.54455667
1:19:48 PM,33,12,57.912,North,-87,32,40.404,West,97.4,0.1,94,13,0.79,,33.21608667,-87.54455667
1:19:49 PM,33,12,57.942,North,-87,32,40.404,West,97.2,0.1,93,14,0.49,,33.21609500,-87.54455667
1:19:50 PM,33,12,57.966,North,-87,32,40.398,West,97.2,0.1,92,12,0.18,,33.21610167,-87.54455500
1:19:52 PM,33,12,57.984,North,-87,32,40.398,West,97.2,0.1,90,14,0.16,,33.21610667,-87.54455500
1:19:53 PM,33,12,58.002,North,-87,32,40.38,West,97.3,0.1,87,14,0.16,,33.21611167,-87.54455000
1:19:54 PM,33,12,58.02,North,-87,32,40.362,West,97.1,0,86,15,0.16,,33.21611667,-87.54454500
1:19:55 PM,33,12,58.038,North,-87,32,40.338,West,96.8,0,89,15,0.19,,33.21612167,-87.54453833
1:19:56 PM,33,12,58.044,North,-87,32,40.314,West,96.6,0,91,14,0.31,,33.21612333,-87.54453167
1:19:57 PM,33,12,58.044,North,-87,32,40.284,West,96.2,0,92,14,0.24,,33.21612333,-87.54452333
1:19:58 PM,33,12,58.044,North,-87,32,40.26,West,95.8,0,91,14,0.36,,33.21612333,-87.54451667
1:19:59 PM,33,12,58.032,North,-87,32,40.212,West,94.8,0,87,14,0.3,,33.21612000,-87.54450333
1:20:00 PM,33,12,58.02,North,-87,32,40.176,West,94.2,0,83,15,0.26,,33.21611667,-87.54449333
1:20:01 PM,33,12,58.014,North,-87,32,40.152,West,93.7,0,79,14,0.33,,33.21611500,-87.54448667
1:20:02 PM,33,12,58.008,North,-87,32,40.128,West,93.2,0,75,13,0.36,,33.21611333,-87.54448000
1:20:03 PM,33,12,58.008,North,-87,32,40.11,West,92.9,0,77,11,0.4,,33.21611333,-87.54447500
1:20:04 PM,33,12,58.008,North,-87,32,40.092,West,92.5,0,80,12,0.31,,33.21611333,-87.54447000
1:20:05 PM,33,12,58.008,North,-87,32,40.062,West,92.1,0,85,10,0.27,,33.21611333,-87.54446167
1:20:06 PM,33,12,58.008,North,-87,32,40.038,West,91.7,0,89,11,0.38,,33.21611333,-87.54445500
1:20:07 PM,33,12,58.008,North,-87,32,40.014,West,91.3,0,93,13,0.3,,33.21611333,-87.54444833
1:20:08 PM,33,12,58.008,North,-87,32,39.99,West,90.9,0,96,14,0.28,,33.21611333,-87.54444167
1:20:10 PM,33,12,57.996,North,-87,32,39.96,West,90.6,0,95,15,0.3,,33.21611000,-87.54443333
1:20:11 PM,33,12,57.996,North,-87,32,39.954,West,90.6,0,92,15,0.33,,33.21611000,-87.54443167
1:20:12 PM,33,12,57.996,North,-87,32,39.954,West,90.6,0,87,15,0.36,,33.21611000,-87.54443167
1:20:13 PM,33,12,57.996,North,-87,32,39.954,West,90.6,0,85,15,0.33,,33.21611000,-87.54443167
1:20:14 PM,33,12,57.996,North,-87,32,39.954,West,90.6,0.4,86,16,0.22,,33.21611000,-87.54443167
1:20:15 PM,33,12,57.996,North,-87,32,39.954,West,90.6,0,86,17,0.18,,33.21611000,-87.54443167
1:20:16 PM,33,12,57.996,North,-87,32,39.948,West,90.6,0,84,15,0.21,,33.21611000,-87.54443000
1:20:17 PM,33,12,57.996,North,-87,32,39.948,West,90.5,0,83,14,0.18,,33.21611000,-87.54443000
1:20:18 PM,33,12,57.99,North,-87,32,39.948,West,90.5,0,83,14,0.32,,33.21610833,-87.54443000
1:20:19 PM,33,12,57.99,North,-87,32,39.948,West,90.5,0,85,14,0.24,,33.21610833,-87.54443000
1:20:20 PM,33,12,57.99,North,-87,32,39.948,West,90.5,0,87,13,0.14,,33.21610833,-87.54443000
1:20:21 PM,33,12,57.99,North,-87,32,39.948,West,90.5,0,87,12,0.25,,33.21610833,-87.54443000
1:20:22 PM,33,12,57.99,North,-87,32,39.948,West,90.4,0,85,10,0.25,,33.21610833,-87.54443000
1:20:23 PM,33,12,57.99,North,-87,32,39.942,West,90.4,0,80,11,0.4,,33.21610833,-87.54442833
1:20:25 PM,33,12,57.99,North,-87,32,39.942,West,90.4,0,77,10,0.31,,33.21610833,-87.54442833
1:20:26 PM,33,12,57.99,North,-87,32,39.942,West,90.4,0,80,8,0.37,,33.21610833,-87.54442833
1:20:27 PM,33,12,57.99,North,-87,32,39.942,West,90.4,0,83,8,0.3,,33.21610833,-87.54442833
1:20:28 PM,33,12,57.99,North,-87,32,39.942,West,90.4,0,84,10,0.37,,33.21610833,-87.54442833
1:20:29 PM,33,12,57.99,North,-87,32,39.942,West,90.4,0,87,8,0.32,,33.21610833,-87.54442833
1:20:30 PM,33,12,57.99,North,-87,32,39.942,West,90.3,0,90,9,0.36,,33.21610833,-87.54442833
1:20:31 PM,33,12,57.99,North,-87,32,39.942,West,90.3,0,92,11,0.36,,33.21610833,-87.54442833
1:20:32 PM,33,12,57.99,North,-87,32,39.942,West,90.3,0,90,12,0.3,,33.21610833,-87.54442833
1:20:33 PM,33,12,57.99,North,-87,32,39.942,West,90.3,0,87,12,0.3,,33.21610833,-87.54442833
1:20:34 PM,33,12,57.99,North,-87,32,39.942,West,90.3,0,88,12,0.25,,33.21610833,-87.54442833
1:20:35 PM,33,12,57.99,North,-87,32,39.942,West,90.3,0,88,13,0.26,,33.21610833,-87.54442833
1:20:36 PM,33,12,57.984,North,-87,32,39.942,West,90.3,0,88,12,0.31,,33.21610667,-87.54442833
1:20:37 PM,33,12,57.984,North,-87,32,39.936,West,90.3,0,89,12,0.31,,33.21610667,-87.54442667
1:20:38 PM,33,12,57.984,North,-87,32,39.936,West,90.3,0,91,13,0.27,,33.21610667,-87.54442667
1:20:40 PM,33,12,57.984,North,-87,32,39.936,West,90.3,0,92,12,0.32,,33.21610667,-87.54442667
1:20:41 PM,33,12,57.984,North,-87,32,39.936,West,90.3,0,90,11,0.27,,33.21610667,-87.54442667
1:20:42 PM,33,12,57.984,North,-87,32,39.936,West,90.3,0,88,12,0.25,,33.21610667,-87.54442667
1:20:43 PM,33,12,57.984,North,-87,32,39.936,West,90.2,0,87,11,0.26,,33.21610667,-87.54442667
1:20:44 PM,33,12,57.984,North,-87,32,39.936,West,90.2,0,87,11,0.34,,33.21610667,-87.54442667
1:20:45 PM,33,12,57.984,North,-87,32,39.936,West,90.2,0,88,11,0.31,,33.21610667,-87.54442667
1:20:46 PM,33,12,57.984,North,-87,32,39.936,West,90.2,0,89,11,0.3,,33.21610667,-87.54442667
1:20:47 PM,33,12,57.984,North,-87,32,39.936,West,90.2,0,90,11,0.32,,33.21610667,-87.54442667
1:20:48 PM,33,12,57.984,North,-87,32,39.936,West,90.2,0,90,11,0.3,,33.21610667,-87.54442667
1:20:49 PM,33,12,57.984,North,-87,32,39.936,West,90.2,0,90,10,0.3,,33.21610667,-87.54442667
1:20:50 PM,33,12,57.978,North,-87,32,39.936,West,90.1,0,89,11,0.26,,33.21610500,-87.54442667
1:20:51 PM,33,12,57.978,North,-87,32,39.936,West,90.1,0,89,9,0.26,,33.21610500,-87.54442667
1:20:52 PM,33,12,57.978,North,-87,32,39.936,West,90.1,0,87,12,0.22,,33.21610500,-87.54442667
1:20:54 PM,33,12,57.978,North,-87,32,39.936,West,90.1,0,86,14,0.22,,33.21610500,-87.54442667
1:20:55 PM,33,12,57.978,North,-87,32,39.936,West,90.1,0,84,15,0.1,,33.21610500,-87.54442667
1:20:56 PM,33,12,57.978,North,-87,32,39.93,West,90.1,0,83,15,0.14,,33.21610500,-87.54442500
1:20:57 PM,33,12,57.978,North,-87,32,39.93,West,90.1,0.1,83,15,0.21,,33.21610500,-87.54442500
1:20:58 PM,33,12,57.978,North,-87,32,39.93,West,90.1,0,86,14,0.19,,33.21610500,-87.54442500
1:20:59 PM,33,12,57.978,North,-87,32,39.93,West,90.1,0.1,87,10,0.27,,33.21610500,-87.54442500
1:21:00 PM,33,12,57.966,North,-87,32,39.852,West,89.4,1.3,87,11,0.26,,33.21610167,-87.54440333
1:21:01 PM,33,12,57.948,North,-87,32,39.78,West,88.7,0.2,85,11,0.2,,33.21609667,-87.54438333
1:21:03 PM,33,12,57.942,North,-87,32,39.726,West,88.2,0,84,12,0.16,,33.21609500,-87.54436833
1:21:04 PM,33,12,57.942,North,-87,32,39.666,West,87.9,0,84,14,0.14,,33.21609500,-87.54435167
1:21:05 PM,33,12,57.942,North,-87,32,39.666,West,87.9,0,83,14,0.15,,33.21609500,-87.54435167
1:21:06 PM,33,12,57.942,North,-87,32,39.666,West,87.9,0,82,15,0.22,,33.21609500,-87.54435167
1:21:07 PM,33,12,57.942,North,-87,32,39.666,West,87.9,0,82,11,0.45,,33.21609500,-87.54435167
1:21:08 PM,33,12,57.942,North,-87,32,39.666,West,87.9,0,87,12,0.38,,33.21609500,-87.54435167
1:21:09 PM,33,12,57.942,North,-87,32,39.666,West,87.9,0,91,16,0.28,,33.21609500,-87.54435167
1:21:10 PM,33,12,57.942,North,-87,32,39.666,West,87.9,0,93,16,0.24,,33.21609500,-87.54435167
1:21:11 PM,33,12,57.942,North,-87,32,39.66,West,87.9,0,95,12,0.32,,33.21609500,-87.54435000
1:21:12 PM,33,12,57.942,North,-87,32,39.66,West,87.9,0,97,12,0.15,,33.21609500,-87.54435000
1:21:13 PM,33,12,57.942,North,-87,32,39.66,West,87.9,0,97,13,0.04,,33.21609500,-87.54435000
1:21:14 PM,33,12,57.936,North,-87,32,39.66,West,87.9,0.4,94,14,0.04,,33.21609333,-87.54435000
1:21:15 PM,33,12,57.93,North,-87,32,39.63,West,87.4,0.6,91,14,0.04,,33.21609167,-87.54434167
1:21:16 PM,33,12,57.918,North,-87,32,39.6,West,87.2,0,88,14,0.03,,33.21608833,-87.54433333
1:21:18 PM,33,12,57.918,North,-87,32,39.576,West,87,0,86,13,0.06,,33.21608833,-87.54432667
1:21:19 PM,33,12,57.918,North,-87,32,39.57,West,86.8,0,84,13,0.03,,33.21608833,-87.54432500
1:21:20 PM,33,12,57.918,North,-87,32,39.57,West,86.8,0,78,13,0.03,,33.21608833,-87.54432500
1:21:21 PM,33,12,57.918,North,-87,32,39.57,West,86.8,0,77,13,0.04,,33.21608833,-87.54432500
1:21:22 PM,33,12,57.918,North,-87,32,39.57,West,86.8,0,77,13,0.03,,33.21608833,-87.54432500
1:21:23 PM,33,12,57.918,North,-87,32,39.57,West,86.8,0,78,13,0.06,,33.21608833,-87.54432500
1:21:24 PM,33,12,57.918,North,-87,32,39.57,West,86.8,0,81,13,0.1,,33.21608833,-87.54432500
1:21:25 PM,33,12,57.918,North,-87,32,39.564,West,86.8,0,81,14,0.04,,33.21608833,-87.54432333
1:21:26 PM,33,12,57.918,North,-87,32,39.564,West,86.8,0,79,14,0.04,,33.21608833,-87.54432333
1:21:27 PM,33,12,57.918,North,-87,32,39.564,West,86.7,0,76,14,0.04,,33.21608833,-87.54432333
1:21:28 PM,33,12,57.918,North,-87,32,39.564,West,86.7,0,74,12,0.07,,33.21608833,-87.54432333
1:21:29 PM,33,12,57.918,North,-87,32,39.564,West,86.7,0,75,11,0.06,,33.21608833,-87.54432333
1:21:30 PM,33,12,57.918,North,-87,32,39.564,West,86.7,0,79,12,0.12,,33.21608833,-87.54432333
1:21:31 PM,33,12,57.918,North,-87,32,39.564,West,86.7,0,82,14,0.15,,33.21608833,-87.54432333
1:21:33 PM,33,12,57.918,North,-87,32,39.564,West,86.7,0,88,14,0.16,,33.21608833,-87.54432333
1:21:34 PM,33,12,57.918,North,-87,32,39.564,West,86.7,0,92,12,0.14,,33.21608833,-87.54432333
1:21:35 PM,33,12,57.918,North,-87,32,39.564,West,86.7,0,92,13,0.07,,33.21608833,-87.54432333
1:21:36 PM,33,12,57.918,North,-87,32,39.564,West,86.6,0,89,13,0.1,,33.21608833,-87.54432333
1:21:37 PM,33,12,57.918,North,-87,32,39.564,West,86.6,0,87,13,0.09,,33.21608833,-87.54432333
1:21:38 PM,33,12,57.918,North,-87,32,39.564,West,86.6,0,85,15,0.1,,33.21608833,-87.54432333
1:21:39 PM,33,12,57.918,North,-87,32,39.564,West,86.6,0,82,17,0.06,,33.21608833,-87.54432333
1:21:40 PM,33,12,57.918,North,-87,32,39.564,West,86.6,0,79,17,0.09,,33.21608833,-87.54432333
1:21:41 PM,33,12,57.912,North,-87,32,39.564,West,86.6,0,75,17,0.12,,33.21608667,-87.54432333
1:21:42 PM,33,12,57.912,North,-87,32,39.564,West,86.6,0,74,14,0.12,,33.21608667,-87.54432333
1:21:43 PM,33,12,57.912,North,-87,32,39.564,West,86.6,0,78,13,0.18,,33.21608667,-87.54432333
1:21:44 PM,33,12,57.912,North,-87,32,39.564,West,86.6,0,83,13,0.1,,33.21608667,-87.54432333
1:21:45 PM,33,12,57.912,North,-87,32,39.564,West,86.6,0,87,12,0.09,,33.21608667,-87.54432333
1:21:46 PM,33,12,57.912,North,-87,32,39.564,West,86.6,0,87,11,0.1,,33.21608667,-87.54432333
1:21:48 PM,33,12,57.912,North,-87,32,39.576,West,86.5,0.2,87,12,0.08,,33.21608667,-87.54432667
1:21:49 PM,33,12,57.912,North,-87,32,39.588,West,86.3,1.1,86,11,0.07,,33.21608667,-87.54433000
1:21:50 PM,33,12,57.906,North,-87,32,39.594,West,86.4,1.6,82,10,0.07,,33.21608500,-87.54433167
1:21:51 PM,33,12,57.906,North,-87,32,39.6,West,86.2,0.1,78,10,0.06,,33.21608500,-87.54433333
1:21:52 PM,33,12,57.906,North,-87,32,39.618,West,86,0.1,74,10,0.03,,33.21608500,-87.54433833
1:21:53 PM,33,12,57.906,North,-87,32,39.624,West,85.9,0.1,74,11,0.12,,33.21608500,-87.54434000
1:21:54 PM,33,12,57.906,North,-87,32,39.63,West,85.9,0.1,77,13,0.08,,33.21608500,-87.54434167
1:21:55 PM,33,12,57.906,North,-87,32,39.63,West,85.9,0.1,81,14,0.13,,33.21608500,-87.54434167
1:21:56 PM,33,12,57.9,North,-87,32,39.63,West,85.8,0,85,12,0.18,,33.21608333,-87.54434167
1:21:57 PM,33,12,57.9,North,-87,32,39.63,West,85.8,0,90,14,0.12,,33.21608333,-87.54434167
1:21:58 PM,33,12,57.9,North,-87,32,39.63,West,85.8,0,91,14,0.06,,33.21608333,-87.54434167
1:21:59 PM,33,12,57.9,North,-87,32,39.63,West,85.8,0,90,14,0.03,,33.21608333,-87.54434167
1:22:00 PM,33,12,57.9,North,-87,32,39.63,West,85.8,0,90,12,0.08,,33.21608333,-87.54434167
1:22:01 PM,33,12,57.894,North,-87,32,39.63,West,85.8,0.1,92,13,0.07,,33.21608167,-87.54434167
1:22:03 PM,33,12,57.894,North,-87,32,39.63,West,85.7,0.1,93,13,0.04,,33.21608167,-87.54434167
1:22:04 PM,33,12,57.894,North,-87,32,39.63,West,85.7,0,90,13,0.04,,33.21608167,-87.54434167
1:22:05 PM,33,12,57.894,North,-87,32,39.63,West,85.7,0,85,13,0.03,,33.21608167,-87.54434167
1:22:06 PM,33,12,57.888,North,-87,32,39.63,West,85.7,0,82,13,0.03,,33.21608000,-87.54434167
1:22:07 PM,33,12,57.888,North,-87,32,39.636,West,85.7,0,82,14,0.1,,33.21608000,-87.54434333
1:22:08 PM,33,12,57.894,North,-87,32,39.63,West,85.7,0.2,85,14,0.08,,33.21608167,-87.54434167
1:22:09 PM,33,12,57.894,North,-87,32,39.63,West,85.7,0,89,13,0.06,,33.21608167,-87.54434167
1:22:10 PM,33,12,57.894,North,-87,32,39.63,West,85.7,0,90,14,0.06,,33.21608167,-87.54434167
1:22:11 PM,33,12,57.894,North,-87,32,39.63,West,85.7,0,87,14,0.06,,33.21608167,-87.54434167
1:22:12 PM,33,12,57.894,North,-87,32,39.63,West,85.6,0,83,13,0.04,,33.21608167,-87.54434167
1:22:13 PM,33,12,57.894,North,-87,32,39.63,West,85.6,0,80,14,0.07,,33.21608167,-87.54434167
1:22:14 PM,33,12,57.894,North,-87,32,39.63,West,85.6,0,77,14,0.04,,33.21608167,-87.54434167
1:22:15 PM,33,12,57.894,North,-87,32,39.63,West,85.6,0,74,13,0.04,,33.21608167,-87.54434167
1:22:16 PM,33,12,57.894,North,-87,32,39.63,West,85.6,0,75,13,0.04,,33.21608167,-87.54434167
